date;knn_class_literal;knn_result;knn_score;title;url
06/29/2021;environment;8;0.79;Verle las ventajas al lobo;https://elpais.com/clima-y-medio-ambiente/2021-06-29/verle-las-ventajas-al-lobo.html
06/29/2021; ;-1;1.57;La consejera de Sanidad de Castilla y León no prevé continuar la desescalada este jueves;https://www.eldiario.es/castilla-y-leon/consejera-sanidad-castilla-leon-no-preve-continuar-desescalada-jueves_1_8087104.html
06/29/2021; ;-1;1.96;Castilla y León espera vacunar al grupo de 30-39 años en la segunda quincena de julio e implantar la autocita en agosto;https://www.eldiario.es/castilla-y-leon/castilla-leon-espera-vacunar-grupo-30-39-anos-segunda-quincena-julio-12-19-anos-empiece-curso-academico_1_8086518.html
06/29/2021; ;-1;2.70;Castilla y León confirma 22 contagios vinculados al macrobrote de Mallorca;https://www.eldiario.es/castilla-y-leon/castilla-leon-confirma-22-contagios-vinculados-macrobrote-mallorca_1_8086492.html
06/30/2021;institutions;10;2.70;Ascienden a 23 los casos positivos por el 'macrobrote' de Mallorca en Castilla y León con 79 contactos estrechos;https://www.eldiario.es/castilla-y-leon/ascienden-23-casos-positivos-macrobrote-mallorca-castilla-leon-79-contactos-estrechos_1_8090010.html
07/01/2021;politics;3;0.96;"El vicepresidente de la Junta de Castilla y León afirma que la palabra de Pedro Sánchez ""tiene el mismo valor que la de Toni Cantó""";https://www.eldiario.es/castilla-y-leon/politica/vicepresidente-junta-castilla-leon-afirma-palabra-pedro-sanchez-toni-canto_1_8095333.html
07/01/2021; ;-1;1.71;Castilla y León supera el récord de los últimos meses y confirma 696 nuevos contagios de COVID;https://www.eldiario.es/castilla-y-leon/castilla-leon-supera-record-ultimos-meses-confirma-696-nuevos-contagios-covid_1_8094531.html
07/01/2021; ;-1;1.90;"Castilla y León advierte de un ""incremento vertiginoso"" de los contagios en la franja de 15 a 29 años tras la finalización del curso escolar";https://www.eldiario.es/castilla-y-leon/igea-advierte-incremento-vertiginoso-contagios-franja-15-29-anos-finalizacion-curso-escolar_1_8094275.html
07/01/2021; ;-1;2.59;La incidencia acumulada semanal se duplica en dos días en Castilla y León, algo que no sucedió ni en la segunda ni en la tercera ola;https://www.eldiario.es/castilla-y-leon/incidencia-acumulada-semanal-duplica-dias-castilla-leon-no-sucedio-segunda-tercera-ola_1_8096872.html
07/02/2021;poor;6;0.82;El número de parados cae en 9.270 personas en junio en Castilla y León;https://www.eldiario.es/castilla-y-leon/economia/numero-parados-cae-9-270-personas-junio-castilla-leon_1_8097712.html
07/02/2021; ;-1;1.43;La Rioja, en alerta por calor este viernes;https://www.eldiario.es/la-rioja/la-rioja-en-alerta-por-calor-este-viernes_1_11167922.html
07/02/2021; ;-1;1.61;Comienza la primera Operación Especial del verano en Castilla y León, donde se esperan 12,17 millones de desplazamientos;https://www.eldiario.es/castilla-y-leon/comienza-primera-operacion-especial-verano-castilla-leon-esperan-12-17-millones-desplazamientos_1_8098107.html
07/02/2021; ;-1;1.91;Castilla y León supera los 900 nuevos contagiados de COVID-19;https://www.eldiario.es/castilla-y-leon/castilla-leon-supera-900-nuevos-contagiados-covid-19_1_8098735.html
07/02/2021;institutions;10;2.56;Castilla y León adelanta a ocho semanas la vacunación con AstraZeneca para mayores de 60 años;https://www.eldiario.es/castilla-y-leon/castilla-leon-adelanta-ocho-semanas-vacunacion-astrazeneca-mayores-60-anos_1_8099570.html
07/03/2021;feminism;4;1.04;La Junta de Castilla y León no aplica perspectiva de género en sus contratos con empresas;https://www.eldiario.es/castilla-y-leon/politica/junta-castilla-leon-no-aplica-perspectiva-genero-contratos-empresas_1_8090095.html
07/03/2021; ;-1;4.53;Un total de 320 personas con discapacidad han estudiado en la UR este curso;https://www.eldiario.es/la-rioja/un-total-de-320-personas-con-discapacidad-han-estudiado-en-la-ur-este-curso_1_11167978.html
07/04/2021;politics;3;0.98;Tudanca se presentará para revalidar la secretaría general del PSOE de Castilla y León;https://www.eldiario.es/castilla-y-leon/tudanca-presentara-revalidar-secretaria-general-psoe-castilla-leon_1_8103181.html
07/04/2021; ;-1;1.38;Guélfand brilla en León;https://elpais.com/elpais/2021/07/04/media/1625392853_738820.html
07/05/2021;feminism;4;1.08;"Cientos de manifestantes reclaman ""justicia para Samuel"" en las capitales de Castilla y León";https://www.eldiario.es/castilla-y-leon/sociedad/cientos-manifestantes-reclaman-justicia-samuel-capitales-castilla-leon_1_8107196.html
07/05/2021;feminism;4;1.25;Castilla y León suma 2.800 casos de COVID-19 desde el viernes;https://www.eldiario.es/castilla-y-leon/castilla-leon-suma-2-800-casos-covid-19-viernes_1_8105118.html
07/05/2021; ;-1;1.26;Guélfand triunfa en León;https://elpais.com/elpais/2021/07/05/media/1625440173_749007.html
07/05/2021; ;-1;1.51;Igea advierte de una nueva ola en Castilla y León;https://www.eldiario.es/sociedad/igea-advierte-nueva-ola-castilla-leon_1_8104427.html
07/05/2021; ;-1;1.51;Castilla y León es la tercera autonomía con mayor incidencia entre los jóvenes de 20 a 29 años;https://www.eldiario.es/castilla-y-leon/castilla-leon-tercera-autonomia-mayor-incidencia-jovenes-20-29-anos_1_8107057.html
07/05/2021; ;-1;2.87;Los hospitales de Castilla y León registran el mayor incremento de pacientes desde primeros de mayo, pero no en UCI;https://www.eldiario.es/castilla-y-leon/hospitales-castilla-leon-registran-mayor-incremento-pacientes-primeros-mayo-no-uci_1_8106748.html
07/06/2021;environment;8;0.87;Valle de Laciana, en el reino del urogallo;https://elpais.com/elviajero/2021/07/06/actualidad/1625582220_930156.html
07/06/2021;feminism;4;1.19;Castilla y León pide un toque de queda de una a seis de la madrugada;https://www.eldiario.es/sociedad/castilla-leon-pide-toque-queda-seis-madrugada_1_8109031.html
07/06/2021;feminism;4;1.24;Castilla y León realizará test masivos a jóvenes de 14 a 29 años en Ponferrada;https://www.eldiario.es/castilla-y-leon/provincias/leon/castilla-leon-realizara-test-masivos-jovenes-14-29-anos-ponferrada_1_8109768.html
07/06/2021; ;-1;1.45;Castilla y León propone al Gobierno recuperar el toque de queda de 1.00 a 6.00 para frenar los contagios;https://www.eldiario.es/castilla-y-leon/castilla-leon-evita-medidas-pesar-incremento-casos-covid-ausencia-manueco-comite-expertos_1_8108545.html
07/06/2021; ;-1;1.55;Castilla y León designa a los miembros de la Comisión de Garantías que autorizarán la eutanasia;https://www.eldiario.es/castilla-y-leon/castilla-leon-designa-miembros-comision-garantias-autorizaran-eutanasia_1_8109929.html
07/06/2021; ;-1;2.05;Castilla y León reduce los rastreos a los dos días antes de dar positivo;https://www.eldiario.es/castilla-y-leon/castilla-leon-rastreara-contactos-dias-anteriores-alto-volumen-contagios_1_8109472.html
07/06/2021; ;-1;2.29;"Andreu: los campamentos ""están siendo un ejemplo"" en el cumplimiento de la normativa sanitaria";https://www.eldiario.es/la-rioja/andreu-los-campamentos-estan-siendo-un-ejemplo-en-el-cumplimiento-de-la-normativa-sanitaria_1_11168092.html
07/06/2021; ;-1;3.50;Castilla y León supera el millar de nuevos contagios de COVID-19;https://www.eldiario.es/castilla-y-leon/castilla-leon-supera-millar-nuevos-contagios-covid-19_1_8109575.html
07/07/2021;poor;6;0.77;Castilla y León subvencionará hasta un 25% el coste de los billetes del AVE a los empadronados que trabajen fuera;https://www.eldiario.es/castilla-y-leon/castilla-leon-subvencionara-25-coste-billetes-ave-empadronados-trabajen-fuera_1_8111579.html
07/07/2021;migrants;2;0.96;Baleares, Canarias, Castilla y León y Comunidad Valenciana, las CCAA que han solicitado rastreadores militares;https://www.eldiario.es/politica/baleares-canarias-castilla-leon-comunidad-valenciana-ccaa-han-solicitado-rastreadores-militares_1_8114563.html
07/07/2021; ;-1;1.14;"Castilla y León decepcionada con el Gobierno: ""hay que controlar la noche""";https://www.eldiario.es/sociedad/castilla-leon-decepcionada-gobierno-hay-controlar-noche_1_8114704.html
07/07/2021;feminism;4;1.28;Castilla y León registra 1.517 nuevos contagios de COVID-19 y un fallecido en el hospital;https://www.eldiario.es/castilla-y-leon/castilla-leon-registra-1-517-nuevos-contagios-covid-19-fallecido-hospital_1_8112516.html
07/07/2021; ;-1;1.54;Castilla y León insiste en el toque de queda y mascarillas en el exterior;https://www.eldiario.es/sociedad/castilla-leon-insiste-toque-queda-mascarillas-exterior_1_8111767.html
07/07/2021; ;-1;1.62;Castilla y León descarga responsabilidades en el Gobierno central ante el disparo de los contagios entre los jóvenes;https://www.eldiario.es/castilla-y-leon/politica/castilla-leon-descarga-responsabilidades-gobierno-central-disparo-contagios-jovenes_1_8109822.html
07/07/2021; ;-1;2.02;Castilla y León exige al Gobierno que vuelva a imponer las mascarillas en el exterior;https://www.eldiario.es/castilla-y-leon/politica/castilla-leon-exige-gobierno-mascarillas-sean-obligatorias-exterior_1_8112730.html
07/07/2021; ;-1;2.29;Los hosteleros de Castilla y León rechazan cierres del ocio nocturno y piden responsabilidad a ciudadanos y empresarios;https://www.eldiario.es/castilla-y-leon/politica/hosteleros-castilla-leon-rechazan-cierres-ocio-nocturno-piden-responsabilidad-ciudadanos-empresarios_1_8113883.html
07/07/2021; ;-1;2.81;Un manjar de Leinier;https://elpais.com/elpais/2021/07/07/media/1625653018_687146.html
07/08/2021;politics;3;0.89;El momento de Jaime Santos;https://elpais.com/elpais/2021/07/08/media/1625762498_548267.html
07/08/2021; ;-1;1.07;Fracasa en León la medida estrella de la Junta de Castilla y León para cerrar a los hosteleros incumplidores en la pandemia;https://www.eldiario.es/castilla-y-leon/provincias/leon/fracasa-leon-medida-estrella-junta-castilla-leon-cerrar-hosteleros-incumplidores-pandemia_1_8115466.html
07/08/2021;culture;1;1.24;Castilla y León cierra el ocio nocturno a las 2.00 para frenar la quinta ola;https://www.eldiario.es/sociedad/castilla-leon-cierra-ocio-nocturno-2-00-frenar-quinta-ola_1_8116385.html
07/08/2021; ;-1;1.25;"Castilla y León cree que vacunar a los jóvenes sin inmunizar a todos los mayores de 40 años es ""engañar a la población""";https://www.eldiario.es/castilla-y-leon/politica/castilla-leon-cree-vacunar-jovenes-inmunizar-mayores-40-anos-enganar-poblacion_1_8116787.html
07/08/2021;culture;1;1.58;Castilla y León cierra las discotecas a las 2.00 y prohíbe el consumo en barra;https://www.eldiario.es/castilla-y-leon/castilla-leon-mantiene-abiertas-discotecas-rebaja-aforo-prohibe-bailar-consumo-barra-pie_1_8116171.html
07/08/2021; ;-1;1.60;Castilla y León suma 1.851 nuevos contagios de COVID-19;https://www.eldiario.es/castilla-y-leon/castilla-leon-suma-1-851-nuevos-contagios-covid-19_1_8116730.html
07/08/2021; ;-1;1.74;Ambivium, amonías y ejercicios de cata apasionantes;https://elpais.com/elviajero/2021/07/08/actualidad/1625740948_150637.html
07/08/2021; ;-1;1.97;Publicada la Ley de Caza de Castilla y León que entrará en vigor dentro de un mes;https://www.eldiario.es/castilla-y-leon/publicada-ley-caza-castilla-leon-entrara-vigor-mes_1_8115575.html
07/08/2021; ;-1;2.13;Castilla y León cierra dos bares por incumplir la normativa COVID;https://www.eldiario.es/castilla-y-leon/castilla-leon-cierra-bares-incumplir-normativa-covid_1_8117362.html
07/08/2021; ;-1;2.23;La Plataforma de Afectados por la Gestión de las Residencias lamenta que la Junta de Castilla y León no la considere un interlocutor válido;https://www.eldiario.es/castilla-y-leon/plataforma-afectados-gestion-residencias-lamenta-junta-castilla-leon-no-considere-interlocutor-valido_1_8115561.html
07/08/2021; ;-1;2.34;El PR+ advierte que Renfe y Adif invirtieron en La Rioja menos de la mitad del presupuesto consignado;https://www.eldiario.es/la-rioja/el-pr-advierte-que-renfe-y-adif-invirtieron-en-la-rioja-menos-de-la-mitad-del-presupuesto-consignado_1_11168203.html
07/08/2021; ;-1;4.07;Cribados masivos para jóvenes pese a las dudas sobre su eficacia: la estrategia de Castilla y León contra la quinta ola;https://www.eldiario.es/castilla-y-leon/castilla-leon-prepara-cribados-masivos-jovenes-provincias-tratar-controlar-incidencia_1_8117979.html
07/09/2021;poor;6;0.96;La Universidad de Burgos es la única de Castilla y León que no prorrogará los contratos de sus investigadores predoctorales;https://www.eldiario.es/castilla-y-leon/provincias/burgos/universidad-burgos-unica-castilla-leon-no-prorrogara-contratos-investigadores-predoctorales_1_8115914.html
07/09/2021; ;-1;1.14;El colegio que obró el milagro de devolver vida a Fuentelfresno;https://elpais.com/elpais/2021/07/09/album/1625827223_240441.html
07/09/2021; ;-1;1.50;Castilla y León suma 1.793 casos nuevos casos y ningún fallecido;https://www.eldiario.es/castilla-y-leon/castilla-leon-suma-1-793-casos-nuevos-casos-fallecido_1_8120453.html
07/10/2021; ;-1;1.34;Anita Nchama devuelve a su hijo a la tierra de Guinea;https://elpais.com/espana/2021-07-10/anita-nchama-devuelve-a-su-hijo-a-la-tierra-de-guinea.html
07/10/2021; ;-1;1.40;"Los brotes de los jóvenes de Castilla y León tensionan la Atención Primaria: ""Es un verdadero desastre""";https://www.eldiario.es/castilla-y-leon/sociedad/brotes-jovenes-castilla-leon-tensionan-atencion-primaria-verdadero-desastre_1_8111552.html
07/10/2021; ;-1;2.03;El presidente de Castilla y León anuncia una campaña para incentivar el consumo de carne;https://www.eldiario.es/castilla-y-leon/presidente-castilla-leon-anuncia-campana-incentivar-consumo-carne_1_8123903.html
07/11/2021;environment;8;0.95;Doce comunidades, bajo aviso por calor extremo;https://elpais.com/espana/2021-07-11/doce-comunidades-bajo-aviso-por-calor-extremo.html
07/12/2021;politics;3;0.85;Dos años del pacto PP-Cs en Castilla y León: Mañueco sale reforzado con la vista puesta en fagocitar a Ciudadanos;https://www.eldiario.es/castilla-y-leon/anos-pacto-pp-cs-castilla-leon-manueco-sale-reforzado-vista-puesta-fagocitar-ciudadanos_1_8125618.html
07/12/2021;politics;3;1.06;El PP de Castilla y León 'esconde' a cargos públicos como sociedad civil en un vídeo de agradecimiento a Mañueco;https://www.eldiario.es/castilla-y-leon/politica/pp-castilla-leon-esconde-cargos-publicos-sociedad-civil-video-agradecimiento-manueco_1_8127398.html
07/12/2021; ;-1;1.34;"Andreu destaca que el Año Xacobeo ""supone un acontecimiento excepcional""";https://www.eldiario.es/la-rioja/andreu-destaca-que-el-ano-xacobeo-supone-un-acontecimiento-excepcional_1_11168327.html
07/12/2021; ;-1;1.50;Castilla y León suma 4.444 positivos desde el viernes y cinco decesos;https://www.eldiario.es/sociedad/castilla-leon-suma-4-444-positivos-viernes-cinco-decesos_1_8127635.html
07/12/2021; ;-1;1.72;Castilla y León notifica más de 4.000 nuevos contagios de COVID y cinco fallecidos desde el viernes;https://www.eldiario.es/castilla-y-leon/castilla-leon-notifica-4-000-nuevos-contagios-covid-cinco-fallecidos-viernes_1_8127215.html
07/13/2021;poor;6;0.71;"La consejera de Empleo de Castilla y León ve ""complicado"" que la mina de Retortillo pueda ver la luz tras el rechazo del CSN";https://www.eldiario.es/castilla-y-leon/provincias/salamanca/consejera-empleo-castilla-leon-ve-complicado-mina-retortillo-pueda-ver-luz-rechazo-csn_1_8131542.html
07/13/2021;poor;6;0.82;SATSE reclama que La Rioja y otras siete comunidades reconozcan el solape como tiempo de trabajo;https://www.eldiario.es/la-rioja/satse-reclama-que-la-rioja-y-otras-siete-comunidades-reconozcan-el-solape-como-tiempo-de-trabajo_1_11168398.html
07/13/2021; ;-1;1.05;Una gran finca de manzanos no deja dormir a los vecinos de un pueblo de Soria;https://elpais.com/economia/2021-07-13/la-mayor-finca-de-manzanos-que-no-deja-dormir-a-los-vecinos-de-un-pueblo-de-soria.html
07/13/2021;culture;1;1.13;Soria pura;https://elpais.com/opinion/2021-07-13/soria-pura.html
07/13/2021; ;-1;1.33;Castilla y León detecta 1.348 positivos entre el millón de personas que ha recibido la pauta completa de la vacuna;https://www.eldiario.es/castilla-y-leon/castilla-leon-detecta-1-348-positivos-millon-personas-recibido-pauta-completa-vacuna_1_8131652.html
07/13/2021;culture;1;1.53;"Castilla y León estudia pedir un toque de queda ""temporal y por municipios""";https://www.eldiario.es/sociedad/castilla-leon-estudia-pedir-toque-queda-temporal-municipios_1_8131750.html
